Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Description,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Purchase_Year,Purchase_Month,Purchase_Day
1747,61,0,20,2021-07-20,1,8,6331,0,1327,2,1,2023-06-01 18:07:15,2023-06-01 21:20:15,4.0,2021,7,20
1969,55,1,37,2020-11-18,3,10,4552,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,18
2894,41,1,7,2020-05-25,4,14,4502,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,25
686,46,2,5,2020-05-10,2,11,5158,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,10
1410,21,0,25,2021-12-09,0,9,7716,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,9
2918,19,0,19,2020-10-01,2,8,3944,0,2192,3,2,2023-06-01 22:13:21,2023-06-01 15:38:21,2.0,2020,10,1
2388,70,2,9,2021-05-22,4,1,729,0,1801,1,3,2023-06-01 14:30:23,2023-06-01 01:56:23,5.0,2021,5,22
351,19,0,21,2021-07-17,0,4,2823,0,710,0,2,2023-06-01 23:53:24,2023-06-01 02:17:24,2.0,2021,7,17
3164,35,1,27,2021-03-28,1,1,1345,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,28
1059,35,1,0,2021-11-07,3,11,4519,0,2502,1,1,2023-06-01 08:58:28,2023-06-01 17:08:28,1.0,2021,11,7
7306,64,2,40,2021-10-05,3,10,6386,2,0,2,2,2023-06-01 07:36:30,2023-06-01 17:14:42,3.0,2021,10,5
4807,70,1,27,2021-08-08,3,12,1068,0,569,1,3,2023-06-01 13:24:31,2023-06-01 08:42:31,4.0,2021,8,8
2938,48,1,16,2020-05-22,3,9,1797,0,750,2,3,2023-06-01 18:06:33,2023-06-01 05:26:33,3.0,2020,5,22
3207,64,0,12,2021-09-30,3,8,5822,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,30
1198,60,1,11,2020-05-29,2,7,866,2,0,2,1,2023-06-01 15:22:36,2023-06-01 17:14:42,3.0,2020,5,29
207,54,2,18,2020-10-18,1,3,2120,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,18
6881,52,1,37,2020-09-26,0,14,3210,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,26
1544,48,2,0,2021-01-28,4,15,6759,2,0,1,1,2023-06-01 04:11:41,2023-06-01 17:14:42,3.0,2021,1,28
7974,55,1,34,2020-08-02,1,6,3571,2,0,1,2,2023-06-01 10:08:43,2023-06-01 17:14:42,3.0,2020,8,2
5048,62,2,20,2020-11-14,0,15,3672,0,1821,1,3,2023-06-01 06:29:45,2023-06-01 19:21:45,4.0,2020,11,14
5611,63,0,33,2020-11-21,2,14,4220,0,1094,0,3,2023-06-01 10:23:47,2023-06-01 19:20:47,1.0,2020,11,21
8121,68,1,4,2021-08-05,2,4,1003,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,5
4385,22,2,8,2021-12-30,0,4,639,0,2767,0,3,2023-06-01 04:59:50,2023-06-01 23:30:50,2.0,2021,12,30
7264,21,0,21,2020-10-29,3,10,5448,0,883,0,3,2023-06-01 22:47:52,2023-06-01 09:12:52,3.0,2020,10,29
1300,50,0,37,2020-10-13,4,0,2001,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,13
6492,29,0,5,2020-03-21,2,3,2137,0,196,1,1,2023-06-01 09:53:54,2023-06-01 09:51:54,5.0,2020,3,21
6655,47,1,0,2021-10-23,0,13,7024,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,10,23
114,40,2,24,2020-04-25,0,14,6083,0,1843,0,0,2023-06-01 21:51:56,2023-06-01 11:05:56,2.0,2020,4,25
6549,35,1,18,2020-09-30,3,15,477,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,30
8244,27,0,28,2020-08-02,3,5,6257,2,0,2,1,2023-06-01 09:38:57,2023-06-01 17:14:42,3.0,2020,8,2
8034,39,2,29,2020-04-12,3,2,1866,2,0,0,2,2023-06-01 19:01:59,2023-06-01 17:14:42,3.0,2020,4,12
3126,23,2,28,2021-10-26,2,10,227,0,362,2,3,2023-06-01 05:39:00,2023-06-01 17:59:00,1.0,2021,10,26
1070,67,2,15,2020-04-22,2,15,1705,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,22
6335,33,0,16,2021-07-09,1,13,6398,2,0,3,1,2023-06-01 11:46:03,2023-06-01 17:14:42,3.0,2021,7,9
3745,60,0,21,2020-12-07,0,6,494,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,7
7216,53,1,23,2021-11-17,2,15,6957,0,1373,2,0,2023-06-01 21:51:05,2023-06-01 00:56:05,5.0,2021,11,17
1603,27,1,24,2020-09-05,4,13,1792,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,5
124,48,0,14,2020-04-16,3,7,1043,0,332,1,0,2023-06-01 09:38:08,2023-06-01 23:33:08,5.0,2020,4,16
2610,66,0,40,2021-06-09,2,10,1360,0,1334,3,3,2023-06-01 06:24:10,2023-06-01 16:13:10,1.0,2021,6,9
4067,34,0,21,2021-02-02,1,3,655,2,0,0,3,2023-06-01 07:21:12,2023-06-01 17:14:42,3.0,2021,2,2
4189,57,1,31,2021-11-16,3,15,4271,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,11,16
3450,61,1,20,2020-03-31,2,7,7395,0,75,0,1,2023-06-01 18:16:15,2023-06-01 13:07:15,3.0,2020,3,31
5838,56,0,0,2021-07-06,0,4,5564,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,6
4946,27,1,36,2021-06-08,1,4,7575,2,0,3,1,2023-06-01 02:48:17,2023-06-01 17:14:42,3.0,2021,6,8
7805,34,0,11,2021-08-02,1,9,5562,0,654,1,0,2023-06-01 22:29:19,2023-06-01 13:14:19,1.0,2021,8,2
7109,53,2,7,2020-04-14,0,12,3828,2,0,3,0,2023-06-01 12:50:21,2023-06-01 17:14:42,3.0,2020,4,14
5694,59,1,26,2021-07-18,3,12,5044,2,0,0,2,2023-06-01 17:57:23,2023-06-01 17:14:42,3.0,2021,7,18
5830,40,1,35,2020-08-29,1,9,681,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,29
5277,21,1,33,2021-03-27,3,0,198,2,0,1,0,2023-06-01 01:23:25,2023-06-01 17:14:42,3.0,2021,3,27
4077,47,0,25,2021-02-27,2,4,3666,0,159,0,0,2023-06-01 06:35:26,2023-06-01 05:48:26,2.0,2021,2,27
5457,56,0,2,2020-09-21,2,8,1888,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,21
1289,21,1,12,2020-07-28,0,3,5329,2,0,2,1,2023-06-01 16:47:29,2023-06-01 17:14:42,3.0,2020,7,28
2501,24,0,27,2020-08-29,3,2,1959,2,0,0,0,2023-06-01 19:28:31,2023-06-01 17:14:42,3.0,2020,8,29
7898,57,2,11,2021-09-17,1,11,6701,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,17
3851,57,2,25,2021-09-13,0,8,6295,0,2078,3,3,2023-06-01 14:39:32,2023-06-01 14:51:32,3.0,2021,9,13
7631,35,1,7,2020-09-24,1,3,5218,0,440,3,1,2023-06-01 16:53:34,2023-06-01 02:17:34,4.0,2020,9,24
7633,28,2,21,2021-06-09,3,12,1267,0,2089,0,0,2023-06-01 11:53:35,2023-06-01 23:10:35,3.0,2021,6,9
1626,64,0,0,2020-02-29,3,12,6166,2,0,2,2,2023-06-01 08:54:36,2023-06-01 17:14:42,3.0,2020,2,29
7174,62,2,29,2021-02-16,0,6,7809,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,16
6789,19,0,32,2021-07-12,0,0,6251,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,12
2282,32,2,9,2021-10-24,0,5,7106,0,662,2,3,2023-06-01 18:24:39,2023-06-01 01:49:39,2.0,2021,10,24
1244,54,0,37,2021-08-09,4,4,931,2,0,1,1,2023-06-01 16:38:41,2023-06-01 17:14:42,3.0,2021,8,9
475,23,0,19,2020-01-31,0,15,6557,2,0,2,1,2023-06-01 17:34:41,2023-06-01 17:14:42,3.0,2020,1,31
5520,67,1,10,2021-09-04,2,9,5368,2,0,0,3,2023-06-01 05:35:43,2023-06-01 17:14:42,3.0,2021,9,4
4330,32,1,39,2021-08-18,4,11,1533,2,0,3,1,2023-06-01 18:52:45,2023-06-01 17:14:42,3.0,2021,8,18
5240,20,1,12,2021-12-24,3,5,2249,2,0,1,1,2023-06-01 17:06:47,2023-06-01 17:14:42,3.0,2021,12,24
7596,59,2,9,2021-07-09,4,8,90,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,9
3055,59,0,32,2021-08-24,0,12,1173,0,68,0,0,2023-06-01 14:05:49,2023-06-01 06:43:49,1.0,2021,8,24
8092,31,2,28,2020-04-08,1,10,1594,0,1291,0,3,2023-06-01 08:11:51,2023-06-01 22:58:51,5.0,2020,4,8
2267,32,2,37,2020-02-07,0,1,5266,0,1287,2,3,2023-06-02 00:06:51,2023-06-01 02:40:51,5.0,2020,2,7
5126,62,0,21,2021-11-14,2,5,7600,2,0,2,1,2023-06-01 17:26:52,2023-06-01 17:14:42,3.0,2021,11,14
853,51,1,1,2021-06-14,1,4,7545,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,14
4220,29,0,6,2020-05-17,1,2,2143,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,17
4855,19,2,6,2021-07-23,3,11,4570,0,1738,2,0,2023-06-01 08:28:56,2023-06-01 20:25:56,1.0,2021,7,23
3671,34,1,21,2021-07-22,3,6,5276,0,1887,0,1,2023-06-01 00:24:57,2023-06-01 12:53:57,3.0,2021,7,22
1019,50,2,22,2020-12-28,3,2,3075,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,28
3303,59,1,3,2020-09-21,0,2,3121,2,0,3,1,2023-06-01 14:04:01,2023-06-01 17:14:42,3.0,2020,9,21
3467,41,0,15,2021-11-23,4,2,4192,0,2633,2,1,2023-06-01 09:10:03,2023-06-01 00:30:03,5.0,2021,11,23
3446,50,1,21,2020-08-14,2,3,5625,0,271,3,3,2023-06-01 01:07:04,2023-06-01 10:53:04,3.0,2020,8,14
5180,21,0,37,2021-12-16,3,6,241,2,0,3,1,2023-06-01 04:33:05,2023-06-01 17:14:42,3.0,2021,12,16
692,52,0,10,2020-10-21,0,13,3099,0,3,1,0,2023-06-01 03:25:07,2023-06-01 02:23:07,5.0,2020,10,21
2831,38,2,26,2020-06-03,1,13,6188,0,461,0,3,2023-06-01 05:38:07,2023-06-01 23:35:07,1.0,2020,6,3
3543,38,0,26,2020-05-17,3,7,5656,0,1660,0,1,2023-06-01 09:38:09,2023-06-01 15:04:09,1.0,2020,5,17
1158,59,0,7,2021-04-03,3,9,7447,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,3
2246,51,2,21,2020-03-22,4,14,1563,2,0,0,0,2023-06-01 17:09:12,2023-06-01 17:14:42,3.0,2020,3,22
640,36,1,26,2020-12-20,1,5,1926,2,0,0,3,2023-06-01 22:42:14,2023-06-01 17:14:42,3.0,2020,12,20
8211,30,2,17,2020-05-12,3,10,5980,0,2541,3,1,2023-06-01 11:17:15,2023-06-01 16:58:15,1.0,2020,5,12
3411,53,0,23,2020-01-17,3,15,1574,0,2154,3,1,2023-06-01 01:46:17,2023-06-01 12:32:17,2.0,2020,1,17
671,24,0,0,2021-01-01,4,6,1602,2,0,2,0,2023-06-01 04:45:19,2023-06-01 17:14:42,3.0,2021,1,1
1874,27,2,32,2021-10-04,4,4,4178,0,975,3,2,2023-06-01 10:17:21,2023-06-01 13:26:21,3.0,2021,10,4
1096,59,2,14,2021-10-25,2,1,110,2,0,3,0,2023-06-01 22:03:22,2023-06-01 17:14:42,3.0,2021,10,25
234,35,0,28,2021-02-19,2,9,4525,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,19
7378,62,0,37,2021-05-15,0,8,2346,0,809,2,1,2023-06-01 16:45:25,2023-06-01 15:27:25,1.0,2021,5,15
2824,42,1,26,2020-04-04,2,9,1697,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,4
2396,29,1,25,2021-12-29,4,10,6442,0,309,1,0,2023-06-01 15:15:28,2023-06-01 19:11:28,5.0,2021,12,29
862,51,0,18,2020-06-14,1,13,2853,2,0,3,1,2023-06-01 16:24:29,2023-06-01 17:14:42,3.0,2020,6,14
3019,53,0,22,2020-12-15,3,1,7746,0,1027,0,0,2023-06-01 03:45:30,2023-06-01 18:58:30,1.0,2020,12,15
7509,48,1,28,2021-03-03,3,13,3335,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,3
2131,63,1,40,2021-06-09,0,14,5701,2,0,3,1,2023-06-01 10:29:34,2023-06-01 17:14:42,3.0,2021,6,9
2259,28,2,28,2020-03-08,0,0,6859,0,817,3,2,2023-06-01 21:01:35,2023-06-01 17:10:35,2.0,2020,3,8
5834,34,2,29,2020-05-08,0,4,760,2,0,0,2,2023-06-01 22:58:37,2023-06-01 17:14:42,3.0,2020,5,8
2429,24,1,31,2020-04-04,3,11,3101,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,4
7161,68,2,37,2020-05-27,0,7,7559,2,0,1,2,2023-06-01 01:02:39,2023-06-01 17:14:42,3.0,2020,5,27
6709,68,2,24,2020-05-11,3,8,4714,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,11
1945,24,1,7,2021-10-06,2,15,7857,2,0,3,1,2023-06-01 00:33:42,2023-06-01 17:14:42,3.0,2021,10,6
5264,47,1,14,2020-08-16,4,8,7773,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,16
8251,33,1,2,2021-02-16,4,5,3808,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,16
6756,22,1,33,2021-03-27,4,9,989,0,2563,3,0,2023-06-01 04:50:46,2023-06-01 09:10:46,3.0,2021,3,27
2393,18,0,19,2021-06-26,0,13,1265,0,2673,3,1,2023-06-01 04:12:48,2023-06-01 08:13:48,2.0,2021,6,26
3458,56,1,41,2021-09-17,4,10,6432,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,17
7343,22,0,3,2020-10-02,0,9,3923,0,2316,0,0,2023-06-01 18:54:51,2023-06-01 20:51:51,2.0,2020,10,2
6575,58,2,0,2020-01-23,2,13,634,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,23
7405,55,2,6,2021-10-03,2,12,1363,0,837,1,0,2023-06-01 05:27:55,2023-06-01 01:47:55,1.0,2021,10,3
1882,43,0,14,2021-09-26,3,1,5601,2,0,1,1,2023-06-01 22:02:56,2023-06-01 17:14:42,3.0,2021,9,26
5434,64,2,3,2020-04-28,2,3,4369,0,1323,3,1,2023-06-01 21:09:58,2023-06-01 05:34:58,5.0,2020,4,28
1957,21,2,32,2021-12-25,0,1,4458,0,1814,1,0,2023-06-01 06:37:00,2023-06-01 07:35:00,4.0,2021,12,25
8057,40,1,1,2020-11-24,2,10,483,2,0,3,3,2023-06-01 10:29:01,2023-06-01 17:14:42,3.0,2020,11,24
5086,20,0,30,2021-01-14,1,0,800,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,14
4261,54,2,24,2020-01-21,0,11,6087,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,21
618,58,2,37,2020-09-17,2,11,5614,0,923,0,1,2023-06-01 21:42:05,2023-06-01 00:57:05,3.0,2020,9,17
242,21,0,22,2021-06-28,3,14,3242,0,101,0,3,2023-06-01 18:16:07,2023-06-01 19:47:07,2.0,2021,6,28
6395,28,1,32,2020-09-01,2,8,2923,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,1
6031,33,0,32,2021-02-16,4,2,6895,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,16
3274,37,1,23,2020-01-03,4,6,1598,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,3
6456,52,2,16,2020-04-01,2,15,201,0,603,2,3,2023-06-01 16:51:12,2023-06-01 02:11:12,2.0,2020,4,1
1470,19,1,29,2021-03-05,2,13,31,0,1475,0,2,2023-06-01 11:16:13,2023-06-01 21:17:13,3.0,2021,3,5
5458,63,0,8,2021-03-22,3,6,4022,0,18,1,3,2023-06-01 19:53:15,2023-06-01 02:36:15,5.0,2021,3,22
1993,59,2,12,2021-07-04,4,7,4347,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,4
3155,65,2,0,2020-06-22,0,0,696,0,2290,1,0,2023-06-01 08:33:17,2023-06-01 21:11:17,5.0,2020,6,22
7953,65,1,28,2021-01-15,2,0,1735,0,1052,1,0,2023-06-01 03:54:18,2023-06-01 00:42:18,3.0,2021,1,15
26,48,1,8,2020-04-09,0,0,823,2,0,3,0,2023-06-01 02:19:20,2023-06-01 17:14:42,3.0,2020,4,9
968,56,1,36,2021-08-25,0,9,7631,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,25
7971,47,0,18,2021-04-05,2,13,6604,2,0,0,0,2023-06-01 09:48:22,2023-06-01 17:14:42,3.0,2021,4,5
1086,41,1,34,2021-05-04,3,12,3625,2,0,2,1,2023-06-01 13:44:24,2023-06-01 17:14:42,3.0,2021,5,4
7316,66,1,7,2020-10-27,0,4,4476,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,27
120,52,2,20,2021-04-30,1,0,7814,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,30
1518,22,1,13,2021-06-30,1,15,3455,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,30
7764,23,0,6,2021-06-06,0,2,5747,2,0,3,0,2023-06-01 10:12:30,2023-06-01 17:14:42,3.0,2021,6,6
5987,22,2,40,2021-03-18,0,15,5144,2,0,2,3,2023-06-01 03:13:31,2023-06-01 17:14:42,3.0,2021,3,18
3269,42,1,29,2021-09-14,2,3,5661,0,1469,3,0,2023-06-01 08:03:32,2023-06-01 01:27:32,2.0,2021,9,14
2341,59,0,41,2020-04-29,2,0,697,0,2551,3,3,2023-06-01 01:39:33,2023-06-01 12:16:33,5.0,2020,4,29
5605,44,0,14,2021-07-20,0,10,6290,0,2545,2,2,2023-06-01 08:29:34,2023-06-01 13:36:34,1.0,2021,7,20
3599,52,0,37,2020-11-29,3,11,106,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,29
5459,48,0,11,2020-12-01,2,12,5079,2,0,0,1,2023-06-01 08:09:37,2023-06-01 17:14:42,3.0,2020,12,1
7100,26,1,9,2021-10-18,3,6,1129,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,10,18
480,40,2,36,2020-02-25,3,1,558,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,25
5919,52,2,14,2020-01-10,2,4,6551,0,1447,1,3,2023-06-01 22:47:41,2023-06-01 03:51:41,2.0,2020,1,10
1355,30,0,22,2020-12-01,4,11,6155,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,1
1283,34,1,21,2020-01-17,3,10,2292,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,17
3036,69,2,24,2021-12-15,3,14,3979,2,0,3,2,2023-06-01 00:36:44,2023-06-01 17:14:42,3.0,2021,12,15
6225,67,2,14,2020-11-10,4,2,2335,0,1305,2,0,2023-06-01 20:26:45,2023-06-01 13:20:45,4.0,2020,11,10
6698,29,1,12,2020-10-02,3,14,6683,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,2
6598,45,2,19,2020-08-16,2,11,3480,0,1024,1,1,2023-06-01 18:59:48,2023-06-01 03:05:48,5.0,2020,8,16
1885,58,0,5,2021-01-13,3,14,4792,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,13
6618,60,1,12,2020-08-30,3,5,4948,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,30
3544,66,0,18,2021-11-22,2,5,7560,0,344,0,2,2023-06-01 09:32:53,2023-06-01 05:27:53,5.0,2021,11,22
1446,30,2,41,2020-11-28,1,6,4573,0,1421,0,1,2023-06-01 20:11:53,2023-06-01 04:05:53,2.0,2020,11,28
3477,19,1,20,2021-04-14,3,10,6381,2,0,3,2,2023-06-01 15:27:54,2023-06-01 17:14:42,3.0,2021,4,14
818,58,2,13,2021-07-07,0,1,4044,2,0,1,3,2023-06-01 20:28:56,2023-06-01 17:14:42,3.0,2021,7,7
2693,37,0,11,2020-01-02,4,3,2074,0,2304,3,2,2023-06-01 15:17:58,2023-06-01 06:44:58,4.0,2020,1,2
798,52,2,23,2020-11-23,1,5,2050,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,23
4532,45,2,9,2021-12-25,3,8,3615,0,1064,1,1,2023-06-01 08:18:01,2023-06-01 18:14:01,5.0,2021,12,25
4897,51,0,20,2020-10-05,0,2,3858,2,0,0,0,2023-06-01 05:41:03,2023-06-01 17:14:42,3.0,2020,10,5
6687,69,2,13,2020-08-16,2,1,6259,0,1025,1,1,2023-06-01 05:31:04,2023-06-01 13:05:04,4.0,2020,8,16
4049,41,1,16,2021-09-15,2,6,2805,2,0,0,1,2023-06-01 01:19:05,2023-06-01 17:14:42,3.0,2021,9,15
3041,42,2,24,2021-09-23,4,12,4647,0,1720,2,0,2023-06-01 19:43:07,2023-06-01 10:09:07,3.0,2021,9,23
5712,23,1,18,2020-01-27,1,10,2464,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,27
5820,67,2,36,2021-12-03,4,15,3981,2,0,2,1,2023-06-01 22:13:10,2023-06-01 17:14:42,3.0,2021,12,3
1829,63,1,22,2020-03-18,1,10,7735,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,18
2302,37,1,24,2021-05-06,4,10,7116,0,656,3,1,2023-06-01 13:38:12,2023-06-01 23:54:12,1.0,2021,5,6
3299,34,2,24,2020-03-23,0,3,4533,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,23
6643,23,2,33,2021-07-19,0,10,2886,2,0,0,3,2023-06-01 22:23:15,2023-06-01 17:14:42,3.0,2021,7,19
3113,42,0,6,2021-10-16,4,10,196,2,0,0,2,2023-06-01 19:24:16,2023-06-01 17:14:42,3.0,2021,10,16
6139,24,0,4,2021-06-29,3,8,1700,2,0,2,0,2023-06-01 21:50:18,2023-06-01 17:14:42,3.0,2021,6,29
814,29,2,27,2021-07-08,2,9,768,2,0,2,0,2023-06-01 18:41:19,2023-06-01 17:14:42,3.0,2021,7,8
2616,60,2,25,2021-09-11,2,6,180,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,11
6437,63,1,8,2020-01-05,1,6,3626,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,5
2105,31,1,12,2020-01-27,1,3,489,2,0,1,1,2023-06-01 16:24:23,2023-06-01 17:14:42,3.0,2020,1,27
4141,35,2,3,2020-03-10,3,1,2643,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,10
6936,37,0,26,2020-12-20,4,13,4570,0,781,1,2,2023-06-01 08:19:25,2023-06-01 10:29:25,2.0,2020,12,20
596,18,2,30,2020-11-21,2,12,4238,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,21
1207,31,2,21,2021-06-09,4,2,3547,2,0,0,0,2023-06-01 17:12:28,2023-06-01 17:14:42,3.0,2021,6,9
7015,21,0,9,2021-09-29,3,15,294,0,2741,3,2,2023-06-01 20:36:29,2023-06-01 21:22:29,1.0,2021,9,29
2651,24,0,14,2020-12-26,1,4,4156,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,26
1510,69,1,10,2020-11-25,0,8,857,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,25
5247,41,2,34,2020-09-05,2,2,3700,0,326,3,3,2023-06-01 15:47:35,2023-06-01 01:44:35,4.0,2020,9,5
7290,42,2,4,2020-05-06,3,4,3915,0,2142,1,1,2023-06-01 00:26:36,2023-06-01 16:06:36,5.0,2020,5,6
5101,54,1,8,2021-06-23,0,0,4137,2,0,3,3,2023-06-01 11:00:38,2023-06-01 17:14:42,3.0,2021,6,23
4008,63,2,0,2021-04-07,0,10,2185,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,7
6029,36,0,9,2021-04-11,4,13,1216,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,11
121,42,0,40,2020-08-11,1,3,5495,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,11
6732,58,1,3,2020-11-30,3,4,4573,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,30
5625,36,2,40,2021-12-20,0,14,8032,0,1236,1,2,2023-06-01 08:37:44,2023-06-01 02:38:44,5.0,2021,12,20
5988,35,2,16,2020-09-29,4,1,5709,2,0,2,1,2023-06-01 19:49:46,2023-06-01 17:14:42,3.0,2020,9,29
403,40,2,41,2021-06-03,0,15,4625,2,0,3,2,2023-06-01 15:07:48,2023-06-01 17:14:42,3.0,2021,6,3
4545,70,2,9,2020-11-08,1,14,3061,0,795,1,2,2023-06-01 16:41:49,2023-06-01 06:05:49,5.0,2020,11,8
1045,60,1,36,2021-07-16,4,0,5378,2,0,3,2,2023-06-01 22:44:51,2023-06-01 17:14:42,3.0,2021,7,16
4528,25,2,29,2020-06-15,0,10,4719,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,15
4541,65,2,20,2020-12-14,4,12,2977,2,0,1,0,2023-06-01 03:08:54,2023-06-01 17:14:42,3.0,2020,12,14
6246,69,0,38,2021-11-20,3,0,4576,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,11,20
7537,34,0,8,2020-06-14,2,4,7290,0,476,0,2,2023-06-01 06:28:55,2023-06-01 09:38:55,5.0,2020,6,14
1702,18,1,36,2021-10-12,1,2,24,0,1325,2,0,2023-06-01 10:25:56,2023-06-01 03:14:56,1.0,2021,10,12
287,18,2,39,2021-09-30,3,14,2266,2,0,3,1,2023-06-01 05:44:58,2023-06-01 17:14:42,3.0,2021,9,30
2490,18,2,36,2020-06-05,2,0,6467,2,0,0,1,2023-06-01 01:49:59,2023-06-01 17:14:42,3.0,2020,6,5
